system:index,cart_estimateLAI,estimateLAI,rf_estimateLAI,.geo
1001,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003,1215.0,1796,1345.7943424770604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005,1822.3333333333333,1725,1736.676937625783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007,969.0,1146,967.1250689033186,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011,1812.75,1886,1801.435596812456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012,2000.6666666666667,1624,1862.8345441082163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,131.5,0,163.46883517719004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015,1179.0,1115,1125.144834492517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019,1919.8823529411766,1988,1910.5649041894774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020,1752.6363636363637,1734,1745.3577331475783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021,1751.5,1782,1730.653563612087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025,0.0,0,0.2502518438567122,"{""type"":""MultiPoint"",""coordinates"":[]}"
